ID_PESS,ZONA_D
3770142101,378
3770142101,377
3770142102,362
3770142102,377
3770143101,377
3770143102,377
3770143103,377
3770144101,0
3770144102,0
3770144103,0
3770144104,0
3770144105,362
3770144105,377
3770145101,0
3770145102,0
3770145103,0
3770146101,206
3770146101,377
3770146102,316
3770146102,377
3770147101,0
3770147102,9
3770147102,377
3770147103,12
3770147103,377
3770147104,377
3770147105,0
3770147106,9
3770147106,377
3770148101,160
3770148101,358
3770148102,160
3770148102,162
3770148103,160
3770149101,377
3770149101,378
3770149101,366
3770149101,362
3770149102,14
3770149102,377
3770150101,377
3770150101,362
3770150102,377
3770150103,377
3770302101,0
3770302102,364
3770302102,377
3770302103,0
3770304101,0
3770304102,377
3770304103,377
3770304104,377
3770304105,377
3770306101,364
3770306101,377
3770306102,377
3770306103,377
3770306104,377
3770309101,432
3770309101,377
3770309102,377
3770309103,377
3770317101,161
3770317101,377
3770317102,0
3770317103,377
3770320101,0
3770320102,9
3770320102,7
3770320102,377
3770324101,134
3770324101,377
3770324102,378
3770324102,377
3770324103,0
3770328101,377
3770328102,7
3770328102,377
3770338101,377
3770338102,0
3770342101,377
3770342102,377
3770342103,377
3770345101,377
3770345102,206
3770345102,377
3770345103,363
3770345103,377
3770345103,366
3770346101,377
3770346102,0
3770349101,377
3770351101,377
3770351102,0
3770351103,377
3770361101,0
3770361102,0
3770361103,377
3770362101,300
3770362101,377
3770362102,43
3770362102,377
3770362103,76
3770362103,377
3770363101,377
3770364101,377
3770364102,364
3770364102,377
3770364103,377
3770364104,377
3770364105,377
3770364105,370
3770364106,377
3770364107,377
3770365101,214
3770365101,377
3770370101,48
3770370101,377
3770370102,0
3770370103,372
3770370103,377
3770374101,378
3770374101,377
3770374102,377
3770374103,377
3770374104,377
3770374105,377
3770379101,0
3770379102,377
3770379103,377
3770379104,377
3770379105,377
3770379106,377
3770379107,376
3770379107,377
3770387101,377
3770387101,2
3770387102,2
3770387102,377
3770387103,377
3770394101,377
3770394102,377
3770394103,377
3770395101,376
3770395101,377
3770395102,0
3770395103,0
3770395104,376
3770395104,377
3770396101,378
3770396101,377
3770396102,377
3770396103,377
3770396104,362
3770396104,377
3770396105,362
3770396105,377
3770396106,378
3770396106,377
3770426101,362
3770426101,377
3770426102,340
3770426102,377
3770426103,384
3770426103,377
3770432101,362
3770432101,377
3770432101,198
3770432102,0
3770432103,0
3770432104,387
3770432104,377
3770432105,366
3770432105,377
3770442101,0
3770442102,365
3770442102,377
3770442103,0
3770442104,0
3770442105,0
3770453101,366
3770453101,377
3770453102,377
3770453103,0
3770458101,377
3770458101,407
3770458102,377
3770458103,377
3770471101,0
3770471102,366
3770471102,377
3770471103,378
3770471103,377
3770471104,377
3770473101,0
3770473102,0
3770473103,1
3770473103,377
3770473104,428
3770473104,377
3770473105,377
3770489101,0
3770507101,0
3770507102,378
3770507102,377
3770507103,0
3770525101,377
3770525102,377
3770539101,0
3770539102,366
3770539102,377
3770539103,396
3770539103,377
3770539104,377
3770540101,0
3770540102,0
3770543101,377
3770543102,2
3770543102,377
3770543103,2
3770543103,377
3770543104,377
3770550101,198
3770550101,377
3770550102,0
3770550103,0
3770550104,377
3770568101,377
3770568102,377
3770568102,363
3770568103,377
3770568104,377
3770679101,42
3770679101,377
3770679102,0
3770713101,176
3770713101,377
3770713102,377
3770740101,398
3770740101,377
3770740102,0
3770740103,377
3770764101,366
3770764101,377
3770764102,366
3770764102,377
3770764103,377
3770764104,364
3770764104,377
3770764105,0
3770764106,377
3772057101,258
3772057101,377
3772057102,377
3772057103,377
3772057104,377
3773093101,378
3773093101,377
3773093102,377
3773093103,377
3773093104,377
3773093105,362
3773093105,199
3773093105,377
3773106101,489
3773106101,377
3773106102,377
3773106102,186
3773106103,362
3773106103,377
3773106103,367
3773106104,188
3773106104,377
3773106105,362
3773106105,377
3773114101,377
3773114102,0
3773116101,377
3773116102,0
3773127101,377
3773127101,199
3773127102,377
3773127103,1
3773127103,377
3773127104,0
3773147101,0
3773149101,377
3773149102,0
3773149103,0
3773149104,377
3773149105,0
3773149106,0
3773149107,0
3773149108,0
3773180101,377
3773180101,384
3773180102,377
3773180103,377
3773180104,0
3773184101,167
3773184101,377
3773184101,375
3773184102,375
3773184102,377
3773184103,377
3773184103,362
3773188101,0
3773188102,375
3773188102,377
3773215101,398
3773215101,377
3773215102,377
3773215103,377
3773215103,181
3773233101,161
3773233101,377
3773233102,161
3773233102,377
3773361101,377
3773361102,0
3773361103,377
3773557101,387
3773557101,377
3773557102,387
3773557102,377
3774301101,372
3774301101,377
3774301102,372
3774301102,377
3780009101,364
3780009101,378
3780009102,0
3780009103,0
3780012101,0
3780012102,0
3780015101,0
3780016101,0
3780016102,0
3780016103,200
3780016103,376
3780016103,378
3780016104,378
3780016105,378
3780017101,0
3780017102,0
3780017103,0
3780018101,41
3780018101,378
3780018102,378
3780018103,378
3780018104,364
3780018104,378
3780019101,166
3780019101,378
3780021101,0
3780021102,370
3780021102,378
3780021103,362
3780021103,378
3780021104,378
3780023101,161
3780023102,0
3780023103,0
3780023104,0
3780029101,0
3780029102,0
3780031101,0
3780031102,378
3780032101,0
3780032102,0
3780032103,378
3780034101,0
3780034102,0
3780038101,0
3780038102,0
3780038103,0
3780040101,0
3780040102,422
3780040102,378
3780040103,0
3780040104,0
3780041101,364
3780041101,378
3780041102,387
3780041102,378
3780041102,303
3780045101,0
3780045102,0
3780045103,0
3780047101,79
3780047101,378
3780049101,74
3780049101,378
3780049102,378
3780050101,376
3780050101,378
3780051101,0
3780051102,0
3780058101,366
3780058101,378
3780058102,378
3780315101,217
3780315101,378
3780315102,377
3780315102,378
3780315103,378
3780315104,378
3780315104,377
3780317101,0
3780317102,45
3780317102,378
3780317102,362
3780317103,362
3780317103,378
3780317104,378
3780318101,378
3780318102,0
3780318103,378
3780323101,378
3780323102,364
3780323102,378
3780323103,364
3780323103,378
3780323104,378
3780323105,378
3780326101,0
3780326102,0
3780333101,378
3780333102,378
3780340101,0
3780340102,0
3780340103,378
3780342101,366
3780342101,378
3780342102,377
3780342102,378
3780342103,377
3780342103,378
3780347101,378
3780347102,0
3780347103,378
3780347104,372
3780347104,378
3780347105,378
3780347106,378
3780347107,378
3780348101,376
3780348101,378
3780348102,0
3780348103,366
3780348103,378
3780365101,98
3780365101,378
3780365102,0
3780365103,378
3780365104,0
3780365105,378
3780365106,0
3780365107,378
3780366101,180
3780366101,378
3780366101,375
3780366102,0
3780366103,93
3780366103,378
3780366104,375
3780366104,378
3780376101,378
3780376102,364
3780376102,378
3780406101,376
3780406101,378
3780406102,378
3780408101,377
3780408101,378
3780408102,378
3780408103,375
3780408103,362
3780408103,378
3780462101,0
3780462102,0
3780470101,0
3780658101,370
3780658101,378
3780658102,378
3780658103,378
3780679101,375
3780679101,378
3780679102,378
3780805101,0
3780805102,0
3780805103,0
3780943101,378
3780943101,363
3780943101,377
3780943102,0
3780943103,366
3780943103,378
3781274101,198
3781274101,378
3781274102,0
3781274103,0
3781275101,377
3781275101,378
3781275102,162
3781275102,378
3781275103,378
3781275104,377
3781275104,378
3781277101,41
3781277101,378
3781277102,370
3781277102,378
3781277103,377
3781277103,378
3781277104,378
3781279101,0
3781280101,363
3781280101,378
3781280102,0
3781280103,0
3781283101,378
3781283102,398
3781283102,378
3781291101,0
3781291102,0
3781291103,0
3781291104,378
3781291105,378
3781293101,0
3781293102,0
3781296101,377
3781296101,378
3781296102,0
3781296103,0
3781296104,0
3781297101,165
3781297101,129
3781297101,378
3781297102,163
3781297102,378
3781297103,378
3781314101,0
3781314102,368
3781314102,378
3781314103,35
3781314103,378
3781318101,0
3781318102,0
3781337101,43
3781337101,378
3781337102,363
3781337102,378
3781337103,162
3781337103,378
3781338101,160
3781338101,378
3781338102,199
3781338102,378
3781338102,242
3781338103,199
3781338103,378
3781338103,242
3781338104,0
3781347101,0
3781991101,378
3781991102,0
3781993101,362
3781993101,378
3781993102,0
3781995101,378
3781995101,363
3781995101,370
3781995102,377
3781995102,378
3781995103,378
3781995104,377
3781995104,378
3781999101,218
3781999101,378
3790001101,368
3790001101,379
3790001102,362
3790001102,379
3790001103,362
3790001103,379
3790003101,362
3790003101,379
3790003102,0
3790004101,147
3790004101,379
3790004102,0
3790004103,379
3790004104,0
3790006101,368
3790006101,379
3790006102,0
3790006103,0
3790007101,379
3790007102,379
3790007103,379
3790009101,369
3790009101,379
3790009102,369
3790009102,379
3790009103,369
3790009103,379
3790010101,362
3790010101,379
3790010102,369
3790010102,379
3790011101,0
3790011102,362
3790011102,379
3790011103,0
3790013101,76
3790013101,379
3790013102,0
3790013103,154
3790013103,379
3790014101,379
3790014102,379
3790015101,379
3790015102,0
3790016101,370
3790016101,379
3790017101,370
3790017101,379
3790017102,379
3790017103,362
3790017103,379
3790017104,379
3790018101,369
3790018101,379
3790018102,0
3790018103,379
3790018104,379
3790018105,0
3790018106,0
3790018107,0
3790019101,369
3790019101,379
3790019102,369
3790019102,379
3790019103,0
3790020101,0
3790020102,370
3790020102,379
3790020103,0
3790021101,379
3790022101,367
3790022101,379
3790022102,0
3790023101,366
3790023101,379
3790023102,366
3790023102,379
3790024101,273
3790024101,379
3790024102,379
3790024103,379
3790024104,379
3790025101,369
3790025101,379
3790025102,369
3790025102,379
3790025103,369
3790025103,379
3790026101,369
3790026101,379
3790027101,379
3790027102,0
3790028101,379
3790028101,363
3790029101,379
3790029102,369
3790029102,379
3790029103,0
3790030101,369
3790030101,379
3790030102,368
3790030102,379
3790030103,369
3790030103,379
3790030104,0
3790031101,159
3790031101,379
3790032101,369
3790032101,379
3790032102,369
3790032102,379
3790032103,379
3790032103,371
3790033101,164
3790033101,379
3790033102,362
3790033102,379
3790033103,370
3790033103,379
3790034101,0
3790034102,362
3790034102,379
3790036101,379
3790036102,370
3790036102,379
3790037101,369
3790037101,379
3790038101,0
3790038102,0
3790039101,374
3790039101,379
3790039102,363
3790039102,379
3790039103,363
3790039103,379
3790039104,363
3790039104,379
3790041101,155
3790041101,379
3790041102,0
3790042101,0
3790043101,370
3790043101,379
3790043102,370
3790043102,379
3790044101,379
3790044101,370
3790044102,379
3790044103,0
3790044104,370
3790044104,379
3790045101,362
3790045101,379
3790045102,362
3790045102,379
3790046101,1
3790046101,379
3790046102,0
3790046103,0
3790048101,0
3790048102,99
3790048102,379
3790049101,379
3790049102,369
3790049102,379
3790050101,369
3790050101,379
3790050102,0
3790050103,0
3790051101,379
3790051102,379
3790053101,379
3790053102,0
3790053103,369
3790053103,379
3790053104,369
3790053104,379
3790053105,0
3790055101,0
3790055102,151
3790055102,379
3790055103,366
3790055103,379
3790321101,366
3790321101,379
3790321102,0
3790321103,0
3790340101,379
3790340102,379
3790340103,379
3790431101,379
3790431102,379
3790431103,369
3790431103,379
3790431104,379
3790463101,198
3790463101,379
3790463102,0
3790463103,370
3790463103,379
3791235101,368
3791235101,379
3791235102,368
3791235102,379
3791241101,0
3791241102,379
3791241103,379
3791245101,369
3791245101,379
3791245102,0
3791245103,0
3791835101,370
3791835101,379
3791835102,370
3791835102,379
3791835103,363
3791835103,379
3791837101,379
3791837102,0
3791837103,369
3791837103,379
3791848101,368
3791848101,379
3791848102,368
3791848102,379
3800002101,364
3800002101,380
3800007101,362
3800007101,372
3800007101,380
3800015101,380
3800015102,380
3800015103,380
3800015104,380
3800019101,0
3800019102,0
3800019103,364
3800019103,380
3800021101,0
3800021102,0
3800021103,362
3800021103,380
3800022101,371
3800022101,380
3800022102,0
3800023101,380
3800023101,366
3800023102,380
3800023103,380
3800023104,0
3800025101,380
3800026101,380
3800026102,377
3800026102,380
3800027101,0
3800029101,370
3800029101,380
3800029102,373
3800029102,380
3800029103,373
3800029103,380
3800029104,373
3800029104,380
3800030101,376
3800030101,380
3800030102,0
3800030103,380
3800030104,380
3800030105,380
3800033101,400
3800033101,380
3800033102,370
3800033102,380
3800033103,370
3800033103,380
3800034101,0
3800034102,380
3800038101,0
3800040101,380
3800040102,362
3800040102,380
3800041101,380
3800045101,362
3800045101,380
3800045102,0
3800047101,380
3800047102,0
3800051101,0
3800051102,133
3800051102,380
3800051103,369
3800051103,368
3800051103,380
3800051104,10
3800051104,380
3800055101,362
3800055101,380
3800055102,362
3800055102,380
3800055103,514
3800055103,380
3800304101,0
3800304102,0
3800304103,380
3800306101,0
3800306102,366
3800306102,380
3800306103,0
3800306104,369
3800306104,380
3800306105,369
3800306105,380
3800308101,0
3800308102,0
3800308103,380
3800312101,380
3800312102,373
3800312102,380
3800312103,380
3800313101,168
3800313101,380
3800313102,380
3800313103,380
3800313104,380
3800314101,380
3800314102,380
3800314103,380
3800314104,380
3800314105,380
3800324101,0
3800324102,366
3800324102,380
3800324103,373
3800324103,380
3800326101,365
3800326101,380
3800326102,0
3800326103,380
3800326104,380
3800326105,380
3800346101,380
3800346102,0
3800346103,0
3800348101,0
3800348102,0
3800348103,0
3800348104,380
3800348105,380
3800348106,0
3800366101,365
3800366101,380
3800366102,373
3800366102,380
3800366103,373
3800366103,380
3800366104,379
3800366104,380
3800366105,373
3800366105,380
3800367101,156
3800367101,380
3800367102,0
3800370101,374
3800370101,380
3800370102,0
3800370103,0
3800374101,374
3800374101,380
3800374101,162
3800374102,380
3800377101,128
3800377101,380
3800413101,375
3800413101,380
3800413102,380
3800413103,380
3800413104,0
3800484101,369
3800484101,380
3800484102,0
3800484103,0
3800489101,380
3800489102,370
3800489102,380
3800489103,380
3800489104,380
3801152101,0
3801152102,373
3801152102,380
3801152103,0
3801152104,380
3801155101,0
3801155102,363
3801155102,380
3801158101,372
3801158101,380
3801158102,0
3801158103,380
3801158104,0
3801160101,0
3801160102,0
3801160103,0
3801160104,366
3801160104,380
3801160105,0
3801160106,0
3801160107,373
3801160107,380
3801160108,370
3801160108,380
3801160109,0
3801168101,362
3801168101,380
3801168102,380
3801168103,366
3801168103,380
3801200101,0
3801200102,380
3801202101,366
3801202101,380
3801202102,40
3801202102,380
3801209101,168
3801209102,0
3801209103,365
3801209103,380
3801209104,375
3801209104,380
3801209105,370
3801209105,380
3801209106,0
3801209107,371
3801209107,380
3801229101,1
3801229101,380
3801229102,0
3801229103,362
3801229103,380
3801229201,363
3801229201,380
3801229202,0
3801230101,0
3801232101,366
3801232101,380
3801299101,0
3801299102,0
3801299103,380
3801308101,0
3801308102,0
3801308103,0
3801308104,365
3801308104,380
3801839101,362
3801839101,363
3801839101,380
3801839102,362
3801839102,380
3801839103,363
3801839103,380
3801839104,362
3801839104,380
3801846101,372
3801846102,0
3801846103,373
3801846103,380
3801850101,362
3801850101,380
3801850102,0
3820003101,0
3820003102,0
3820003103,383
3820003104,382
3820003105,0
3820006101,382
3820006101,362
3820006101,374
3820006102,382
3820006103,382
3820006104,382
3820006105,382
3820007101,372
3820007101,382
3820007102,382
3820007103,372
3820007103,382
3820007104,0
3820009101,378
3820009101,382
3820009102,373
3820009102,382
3820010101,0
3820010102,0
3820010103,382
3820011101,382
3820011101,373
3820011102,0
3820011103,382
3820011104,382
3820014101,382
3820014102,382
3820021101,365
3820021101,382
3820021101,383
3820021102,382
3820021103,382
3820021104,382
3820021105,383
3820021105,382
3820021106,365
3820021106,382
3820024101,375
3820024101,382
3820024102,374
3820024102,382
3820024103,382
3820032101,382
3820034101,382
3820034101,363
3820034102,382
3820034103,382
3820035101,0
3820037101,301
3820037101,382
3820037102,382
3820037103,382
3820037104,382
3820038101,0
3820038102,382
3820038201,364
3820038201,382
3820038202,382
3820039101,382
3820039102,366
3820039102,382
3820042101,0
3820042102,0
3820042103,382
3820042104,382
3820042201,0
3820042202,382
3820042203,382
3820042204,382
3820043101,371
3820043101,362
3820043101,382
3820043102,371
3820043102,362
3820043102,382
3820043103,371
3820043103,362
3820043103,382
3820044101,0
3820044102,362
3820044102,382
3820045101,0
3820045102,384
3820045102,382
3820047101,382
3820047102,382
3820048101,382
3820048102,373
3820048102,382
3820051101,0
3820051102,378
3820051102,382
3820051103,382
3820051201,0
3820051202,363
3820051202,369
3820051202,362
3820051202,382
3820054101,382
3820054102,382
3820056101,382
3820056102,0
3820056103,382
3820304101,0
3820308101,0
3820308102,380
3820308102,382
3820308103,0
3820325101,0
3820325102,0
3820325103,0
3820325104,380
3820325104,382
3820325105,380
3820325105,382
3820332101,380
3820332101,382
3820342101,382
3820342102,372
3820342102,382
3820345101,0
3820345102,368
3820345102,364
3820345102,382
3820348101,382
3820348102,382
3820355101,382
3820355102,382
3820355103,0
3820355104,0
3820356101,368
3820356101,382
3820356102,0
3820356103,0
3820356104,0
3820357101,0
3820357102,0
3820364101,382
3820364102,382
3820364103,382
3820365101,366
3820365101,183
3820365101,382
3820365102,363
3820365102,382
3820365201,128
3820365201,382
3820366101,373
3820366101,382
3820390101,42
3820390101,15
3820390101,382
3820390102,382
3820390103,382
3820390104,372
3820390104,382
3820400101,0
3820400102,0
3820423101,382
3820423101,398
3820426101,376
3820426101,382
3820426102,382
3820426103,365
3820426103,370
3820426103,382
3820426104,365
3820426104,362
3820426104,382
3820456101,410
3820456101,382
3820456102,0
3820477101,373
3820477101,382
3820477102,382
3820477103,382
3820495101,382
3820495102,0
3820495103,382
3820547101,373
3820547101,382
3820547102,382
3820547103,382
3821247101,372
3821247101,382
3821248101,365
3821248101,382
3821248102,382
3821248102,372
3821248103,382
3821248104,382
3821257101,151
3821257101,382
3821257102,363
3821257102,382
3821270101,112
3821270101,382
3821270102,382
3821270103,382
3821270104,382
3821270105,382
3821272101,374
3821272101,383
3821272101,382
3821272102,367
3821272102,382
3821272103,367
3821272103,382
3821277101,382
3821277102,370
3821277102,382
3821556101,382
3821556101,374
3821556101,363
3821556102,374
3821556102,382
3821556103,375
3821556103,382
3821556104,375
3821556104,382
3821871101,373
3821871101,382
3821871102,376
3821871102,382
3821871102,373
3821871102,384
3821871103,373
3821871103,383
3821871103,382
3821871104,373
3821871104,383
3821871104,382
3821873101,362
3821873101,382
3821873102,367
3821873102,382
3821894101,383
3821894101,382
3821894101,215
3821894102,363
3821894102,382
3821894103,383
3821894103,382
3821894104,383
3821894104,382
3821894105,383
3821894105,382
3830003101,0
3830003102,373
3830003102,383
3830005101,156
3830005101,383
3830005102,0
3830005103,0
3830005104,376
3830005104,383
3830008101,383
3830008102,0
3830014101,181
3830014101,383
3830014102,0
3830029101,0
3830029102,0
3830029103,384
3830029103,383
3830029104,384
3830029104,383
3830029105,383
3830029106,0
3830029107,379
3830029107,383
3830040101,0
3830040102,0
3830042101,0
3830042102,362
3830042102,383
3830045101,377
3830045101,383
3830045102,382
3830045102,383
3830046101,383
3830048101,366
3830048101,383
3830305101,25
3830305101,383
3830305102,363
3830305102,383
3830306101,0
3830306102,382
3830306102,383
3830306103,383
3830310101,366
3830310101,383
3830310102,0
3830320101,367
3830320101,383
3830320102,366
3830320102,383
3830320103,0
3830320104,0
3830321101,377
3830321101,383
3830321102,376
3830321102,383
3830321103,376
3830321103,383
3830322101,0
3830322102,0
3830324101,0
3830324102,383
3830324103,383
3830324104,383
3830327101,0
3830331101,383
3830331101,378
3830331102,0
3830331103,383
3830335101,0
3830335102,382
3830335102,383
3830335103,382
3830335103,383
3830335104,0
3830339101,0
3830339102,377
3830339102,383
3830339103,383
3830339104,383
3830341101,383
3830370101,370
3830370101,383
3830370102,0
3830370103,383
3830399101,383
3830399102,383
3830399103,383
3830399104,383
3830408101,0
3830442101,377
3830442101,383
3830442102,383
3830442103,383
3830442104,383
3830454101,375
3830454101,383
3830454102,364
3830454102,383
3830454103,0
3830454104,0
3830472101,377
3830472101,383
3830472102,374
3830472102,383
3830472103,383
3830473101,0
3830473102,0
3830473103,377
3830473103,383
3830499101,383
3830499102,383
3830499103,383
3830503101,373
3830503101,383
3830516101,0
3830516102,373
3830516102,383
3830516103,383
3830516104,383
3830535101,0
3830535102,0
3830535103,0
3830535104,383
3830569101,375
3830569101,383
3830569102,0
3830569103,383
3830625101,0
3830661101,383
3830661102,0
3830661103,383
3830661104,383
3830661105,383
3830661106,383
3831049101,0
3831049102,362
3831049102,383
3831049103,365
3831049103,383
3831049104,0
3831049105,383
3831272101,373
3831272101,383
3831279101,0
3831279102,383
3831279103,0
3831279104,384
3831279104,383
3831285101,383
3831285102,383
3831285103,375
3831285103,383
3831285104,0
3831288101,0
3831288102,364
3831288102,383
3831288103,383
3831303101,382
3831303101,383
3831303102,382
3831303102,383
3831309101,0
3831309102,0
3831309103,376
3831309103,383
3831309104,365
3831309104,383
3831309105,383
3831324101,363
3831324101,383
3831360101,383
3831360102,398
3831360102,383
3831360103,383
3831364101,375
3831364101,383
3831364102,14
3831364102,383
3831364103,375
3831364103,383
3831364104,375
3831364104,383
3831367101,372
3831367101,383
3831367102,0
3831383101,0
3831383102,383
3831802101,0
3831803101,0
3831803102,383
3840002101,384
3840002102,384
3840002103,384
3840003101,479
3840003101,384
3840003102,383
3840003102,384
3840003102,135
3840003103,383
3840003103,376
3840003103,384
3840003201,376
3840003201,384
3840003202,376
3840003202,384
3840011101,382
3840011101,384
3840011102,382
3840011102,384
3840013101,376
3840013101,384
3840013102,376
3840013102,384
3840013103,0
3840014101,90
3840014101,384
3840014102,384
3840014103,384
3840014104,384
3840016101,167
3840016101,384
3840016102,377
3840016102,384
3840019101,0
3840024101,131
3840024101,384
3840024102,384
3840026101,0
3840026102,0
3840026103,378
3840026103,384
3840026103,362
3840027101,163
3840027101,12
3840027101,384
3840027102,163
3840027102,384
3840027103,372
3840027103,384
3840027104,163
3840027104,12
3840027104,384
3840027105,384
3840029101,0
3840029102,384
3840029103,0
3840029104,0
3840029105,384
3840319101,376
3840319101,384
3840319102,0
3840319103,384
3840320101,41
3840320101,384
3840320102,41
3840320102,384
3840322101,221
3840322102,383
3840322102,384
3840322103,383
3840322103,384
3840322104,383
3840322104,384
3840322105,383
3840322105,384
3840329101,89
3840329101,384
3840329102,384
3840329103,88
3840329103,384
3840332101,364
3840332101,384
3840332102,131
3840332102,384
3840332103,384
3840332104,0
3840335101,0
3840335102,384
3840346101,364
3840346101,384
3840346102,0
3840349101,0
3840349102,385
3840349102,384
3840352101,7
3840352101,384
3840352102,362
3840352102,384
3840352103,384
3840352104,384
3840353101,363
3840353101,384
3840353102,363
3840353102,384
3840353103,383
3840353103,384
3840354101,384
3840354102,384
3840354102,362
3840363101,0
3840363102,384
3840363103,384
3840363104,384
3840363105,0
3840365101,164
3840365101,384
3840365102,0
3840365103,0
3840365201,0
3840365202,383
3840365202,384
3840365203,0
3840382101,0
3840382102,383
3840382102,384
3840382103,383
3840382103,384
3840382104,383
3840382104,384
3840426101,383
3840426101,384
3840856101,363
3840856101,384
3840856102,384
3840867101,384
3840867102,384
3840867103,384
3840880101,384
3840880102,0
3840880103,384
3840894101,376
3840894101,384
3840894102,0
3840894103,377
3840894103,384
3860007101,0
3860007102,0
3860009101,386
3860011101,386
3860011102,387
3860011102,386
3860011103,387
3860011103,386
3860011104,387
3860011104,386
3860012101,404
3860012101,405
3860012101,386
3860012102,387
3860012102,386
3860012102,404
3860012102,405
3860015101,9
3860015101,386
3860016101,388
3860016101,386
3860016102,0
3860016103,386
3860019101,386
3860019102,387
3860019102,386
3860019103,387
3860019103,386
3860019104,387
3860019104,386
3860020101,387
3860020101,386
3860020102,387
3860020102,386
3860020103,387
3860020103,386
3860020104,0
3860026101,0
3860028101,386
3860028102,387
3860028102,386
3860028103,0
3860028104,0
3860028105,386
3860304101,387
3860304101,386
3860304102,386
3860309101,387
3860309101,386
3860309102,0
3860309103,399
3860309103,386
3860311101,386
3860311102,386
3860311103,0
3860315101,386
3860315102,387
3860315102,386
3860315103,387
3860315103,386
3860317101,387
3860317101,386
3860317102,387
3860317102,386
3860317103,387
3860317103,386
3860320101,386
3860320102,387
3860320102,386
3860320103,387
3860320103,386
3860320104,387
3860320104,386
3860321101,404
3860321101,386
3860321102,0
3860321103,0
3860325101,386
3860325102,0
3860325103,386
3860325103,387
3860326101,376
3860326101,386
3860326102,387
3860326102,386
3860326103,387
3860326103,386
3860327101,387
3860329101,0
3860329102,386
3860329103,366
3860329103,386
3860329104,387
3860329104,386
3860329105,386
3860338101,387
3860338101,386
3860338102,387
3860338102,386
3860338103,0
3860339101,0
3860339102,387
3860339102,386
3860339103,0
3860340101,386
3860340102,386
3860340102,387
3860341101,387
3860341101,386
3860341102,387
3860341102,386
3860341103,386
3860341104,206
3860341104,386
3860341105,206
3860341105,386
3860342101,0
3860342102,0
3860342103,0
3860348101,0
3860348102,0
3860349101,0
3860349102,161
3860349102,386
3860359101,0
3860359102,0
3860363101,0
3860363102,0
3870002101,0
3870002102,0
3870005101,387
3870005102,387
3870005103,387
3870008101,0
3870008102,0
3870008103,387
3870010101,387
3870010102,387
3870010103,387
3870010104,387
3870010201,387
3870010202,0
3870011101,387
3870011102,0
3870011103,162
3870011103,387
3870012101,386
3870012101,387
3870012102,0
3870012103,386
3870012103,387
3870014101,24
3870014101,387
3870014102,387
3870014103,162
3870014103,387
3870014104,387
3870015101,362
3870015101,387
3870015102,0
3870015103,364
3870015103,387
3870015104,0
3870019101,387
3870019102,0
3870019103,0
3870021101,0
3870021102,0
3870021103,0
3870021104,387
3870021105,387
3870024101,0
3870024102,0
3870024103,0
3870026101,0
3870026102,387
3870028101,2
3870028101,387
3870028102,0
3870028103,387
3870028104,0
3870028105,387
3870028106,387
3870030101,387
3870030102,0
3870030103,387
3870030104,387
3870032101,0
3870032102,0
3870033101,162
3870033101,387
3870033102,377
3870033102,387
3870037101,387
3870037102,387
3870037103,405
3870037103,387
3870039101,0
3870039102,387
3870041101,407
3870041101,387
3870045101,0
3870045102,406
3870045102,387
3870045103,0
3870048101,377
3870048101,387
3870048102,387
3870048103,387
3870048104,387
3870306101,0
3870306102,387
3870308101,0
3870308102,0
3870308103,87
3870308103,387
3870314101,0
3870314102,374
3870314102,387
3870320101,28
3870320101,387
3870322101,387
3870322102,0
3870322103,0
3870325101,0
3870325102,0
3870325103,0
3870676101,395
3870676101,387
3870676102,0
3870676103,387
3870681101,387
3870681102,0
3870681103,0
3870681104,0
3870690101,387
3870690102,387
3870692101,0
3870692102,63
3870692102,387
3870694101,387
3870694101,376
3870694102,376
3870694103,387
3870694104,387
3870698101,0
3870698102,0
3870698103,387
3870698104,0
3870713101,0
3870713102,29
3870713102,387
3870713103,387
3870726101,4
3870726101,387
3870726102,0
3870731101,387
3870731102,387
3870731103,387
3870731104,387
3870731105,387
3870735101,390
3870735101,387
3870743101,387
3870743102,0
3870743103,387
3870751101,387
3870751102,387
3870751103,387
3870765101,0
3870765102,0
3870765103,387
3870817101,162
3870817101,387
3870817102,0
3870817103,0
3871469101,388
3871469101,387
3871469102,387
3871472101,387
3871472102,387
3871472103,387
3871472104,363
3871472104,387
3871472105,63
3871472105,387
3871473101,387
3871473102,0
3871473103,0
3871476101,0
3871476102,77
3871476102,387
3871476103,387
3871476104,388
3871476104,387
3871476105,188
3871476105,387
3871476106,387
3871478101,387
3871478102,36
3871478102,387
3871478201,182
3871478201,387
3871478202,0
3871478203,0
3871482101,387
3871482102,0
3871482103,387
3871482104,387
3871485101,0
3871485102,0
3871505101,364
3871505101,387
3871597101,0
3871597102,0
3880002101,387
3880002101,388
3880007101,386
3880007101,388
3880007102,9
3880007102,388
3880009101,0
3880012101,0
3880012102,0
3880012103,0
3880012104,0
3880018101,387
3880018101,388
3880018102,0
3880021101,387
3880021101,388
3880021102,388
3880021103,388
3880026101,0
3880301101,388
3880306101,0
3880311101,0
3880311102,0
3880311103,388
3880324101,387
3880324101,388
3880324102,0
3880324103,387
3880324103,388
3880324104,388
3880324105,388
3880329101,388
3880331101,0
3880331102,388
3880331103,387
3880331103,406
3880331103,388
3880331104,387
3880331104,388
3880331105,389
3880331105,388
3880527101,382
3880527101,388
3880527102,382
3880527102,388
3880536101,388
